Event	ID	Name			Wwise Object Path	Notes
	147150410	ponderingCustomers			\Default Work Unit\ponderingCustomers	
	165591838	guardChase			\Default Work Unit\guardChase	
	417627684	playMusic			\Harry Events\playMusic	
	664555880	menuSelect			\Default Work Unit\menuSelect	
	1229583736	destroyWalls			\Default Work Unit\destroyWalls	
	1269172605	testaudio			\Default Work Unit\testaudio	
	1498905402	stealing			\Default Work Unit\stealing	
	1992006125	placeWalls			\Default Work Unit\placeWalls	
	1999751643	destroyItems			\Default Work Unit\destroyItems	
	2056374086	crowdRumbling			\Default Work Unit\crowdRumbling	
	2385628198	footsteps			\Default Work Unit\footsteps	
	2491655422	placeItems			\Default Work Unit\placeItems	
	2722298425	crowdRestaurant			\Default Work Unit\crowdRestaurant	
	2827521659	angryCustomers			\Default Work Unit\angryCustomers	
	3091552271	partyWhistle			\Default Work Unit\partyWhistle	
	3439293640	janitor			\Default Work Unit\janitor	
	3620977680	tannoy			\Default Work Unit\tannoy	
	3965943028	cashier			\Default Work Unit\cashier	
	4054555406	guardAlert			\Default Work Unit\guardAlert	
	4170476507	startAmbiance			\Default Work Unit\startAmbiance	
	4184302003	cheeringCustomers			\Default Work Unit\cheeringCustomers	

Switch Group	ID	Name			Wwise Object Path	Notes
	1192081059	Busyness			\Default Work Unit\Busyness	
	4247838896	itemType			\Default Work Unit\itemType	

Switch	ID	Name	Switch Group			Notes
	1427625958	Busy	Busyness			
	1565680351	Quiet	Busyness			
	1747842238	Moderate	Busyness			
	2767934153	Packed	Busyness			
	1968058251	ceramic	itemType			
	2058049674	wood	itemType			
	2473969246	metal	itemType			
	3624926856	leather	itemType			
	4294388576	generic	itemType			

State Group	ID	Name			Wwise Object Path	Notes
	3030503141	IsGamePaused			\Default Work Unit\IsGamePaused	

State	ID	Name	State Group			Notes
	748895195	None	IsGamePaused			
	979470758	Yes	IsGamePaused			
	1668749452	No	IsGamePaused			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1184004748	PercentageMallFull			\Default Work Unit\PercentageMallFull	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	646833036	vo_tannoyAnnouncement36_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement36_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement36_mono		721384
	654748624	sfx_janitorPaper01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_janitorPaper01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\npcs\janitor\sfx_janitorPaper01		111968
	661399236	sfx_customers_angry04	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_customers_angry04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\npcs\customers\angryCustomers\sfx_customers_angry04		88344
	661873350	sfx_menuSelect01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_menuSelect01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\menu\sfx_menuSelect01		90184
	671527211	sfx_destroyItem_metal01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyItem_metal01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyItems\metal\sfx_destroyItem_metal01		109844
	676728300	sfx_customers_cheering01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_customers_cheering01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\npcs\customers\cheeringCustomers\sfx_customers_cheering01		147144
	693395343	sfx_placeItem_ceramic01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_placeItem_ceramic01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\place\placeItems\ceramic\sfx_placeItem_ceramic01		49140
	699151933	vo_tannoyAnnouncement23_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement23_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement23_mono		590312
	701666731	sfx_placeItem_ceramic02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_placeItem_ceramic02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\place\placeItems\ceramic\sfx_placeItem_ceramic02		63088
	702200144	Sax	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V5_Sax_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Busy\Busy_Sax\Sax		2208064
	703424654	vo_tannoyAnnouncement27_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement27_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement27_mono		459240
	722318207	EPiano	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V1_E Piano_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Packed\Packed_Intro\EPiano		2208064
	732302021	sfx_destroyItem_wood03	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyItem_wood03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyItems\wood\sfx_destroyItem_wood03		81724
	736083684	sfx_placingWalls01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_placingWalls01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\place\placeWalls\sfx_placingWalls01		252588
	742817018	vo_tannoyAnnouncement42_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement42_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement42_mono		590312
	744139117	Sax	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\Intro_Sax_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Busy\Busy_Intro\Sax		1056064
	745680339	vo_tannoyAnnouncement33_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement33_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement33_mono		393704
	757439471	vo_tannoyAnnouncement08_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement08_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement08_mono		655848
	766891810	sfx_destroyItem_leather01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyItem_leather01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyItems\leather\sfx_destroyItem_leather01		81692
	796031751	sfx_ambiance_wind01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_wind01_C5579977.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambiance\sfx_ambiance_wind01		5909428
	798295716	sfx_cashRegister02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_cashRegister02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\misc\cashRegister\sfx_cashRegister02		269424
	804448329	sfx_destroyItem_wood01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyItem_wood01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyItems\wood\sfx_destroyItem_wood01		97348
	814825751	Cymbal	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V2_Kit_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Packed\Packed_Intro\Cymbal		2208064
	821323207	sfx_thiefStealing01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_thiefStealing01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\misc\sfx_thiefStealing01		65238
	822516830	Sax	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V3_Sax_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Busy\Busy_Sax\Sax		2208064
	825764711	vo_tannoyAnnouncement17_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement17_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement17_mono		459240
	827602250	PizzBack	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V1_Pizzicato Strings_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Busy\Busy_Clarinet\PizzBack		2208064
	827833100	sfx_destroyItem_metal02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyItem_metal02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyItems\metal\sfx_destroyItem_metal02		109020
	836492197	vo_tannoyAnnouncement02_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement02_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement02_mono		524776
	847854729	sfx_cashRegister01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_cashRegister01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\misc\cashRegister\sfx_cashRegister01		222892
	856357871	sfx_janitorPickup02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_janitorPickup02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\npcs\janitor\sfx_janitorPickup02		46772
	863560788	sfx_customers_cheering02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_customers_cheering02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\npcs\customers\cheeringCustomers\sfx_customers_cheering02		136118
	865124031	vo_tannoyAnnouncement24_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement24_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement24_mono		262632
	883489509	vo_tannoyAnnouncement37_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement37_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement37_mono		393704
	897242718	sfx_placeItem_leather01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_placeItem_leather01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\place\placeItems\leather\sfx_placeItem_leather01		131216
	912002554	sfx_destroyItem_ceramic03	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyItem_ceramic03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyItems\ceromic\sfx_destroyItem_ceramic03		54306
	916070249	sfx_placeItem_generic04	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_placeItem_generic04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\place\placeItems\generic\sfx_placeItem_generic04		65680
	942532540	vo_tannoyAnnouncement20_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement20_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement20_mono		1180136
	942820094	sfx_customers_cheering03	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_customers_cheering03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\npcs\customers\cheeringCustomers\sfx_customers_cheering03		132444
	944098135	sfx_customers_pondering04	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_customers_pondering04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\npcs\customers\ponderingCustomers\sfx_customers_pondering04		81456
	948835099	vo_tannoyAnnouncement05_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement05_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement05_mono		459240
	959753125	sfx_placeItem_wood01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_placeItem_wood01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\place\placeItems\wood\sfx_placeItem_wood01		26964
	963240772	sfx_destroyItem_wood02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyItem_wood02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyItems\wood\sfx_destroyItem_wood02		103624
	963664255	sfx_menuSelect02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_menuSelect02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\menu\sfx_menuSelect02		257258
	970280645	vo_tannoyAnnouncement34_mono	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\vo_tannoyAnnouncement34_mono_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\tannoy\vo_tannoyAnnouncement34_mono		393704
	972813992	sfx_guard_chase02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_guard_chase02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\npcs\guard\guardChase\sfx_guard_chase02		72450
	1027234684	sfx_destroyItem_leather02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyItem_leather02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyItems\leather\sfx_destroyItem_leather02		60782
	1029064849	sfx_footsteps_asphalt02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_footsteps_asphalt02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\footsteps\sfx_footsteps_asphalt02		131216
	1031658340	sfx_destroyingWall02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_destroyingWall02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\destroy\destroyWalls\sfx_destroyingWall02		138976
	1036206133	sfx_placingWalls03	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_placingWalls03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\items\place\placeWalls\sfx_placingWalls03		242692

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	24399643	sfx_ambiance_bird01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_bird01_10C4C929.wem	24399643.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\other\sfx_ambiance_bird01	
	24718945	sfx_ambiance_bird02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_bird02_10C4C929.wem	24718945.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\other\sfx_ambiance_bird02	
	176130988	sfx_ambiance_bird08	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_bird08_10C4C929.wem	176130988.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\other\sfx_ambiance_bird08	
	241176896	sfx_ambiance_bird04	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_bird04_10C4C929.wem	241176896.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\other\sfx_ambiance_bird04	
	256843532	sfx_ambiance_bird05	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_bird05_10C4C929.wem	256843532.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\other\sfx_ambiance_bird05	
	275564790	Pizz	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V5_Pizzicato Strings_D79FB2B7.wem	275564790.wem	\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Moderate\Moderate_Pizz\Pizz	
	283770028	sfx_ambiance_car01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_car01_B224CC78.wem	283770028.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\cars\sfx_ambiance_car01	
	301651997	sfx_ambiance_pigeon03	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_pigeon03_10C4C929.wem	301651997.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\pigeon\sfx_ambiance_pigeon03	
	304327796	Pizz	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V2_Pizzicato Strings_D79FB2B7.wem	304327796.wem	\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Moderate\Moderate_Pizz\Pizz	
	381921093	sfx_ambiance_pigeon01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_pigeon01_10C4C929.wem	381921093.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\pigeon\sfx_ambiance_pigeon01	
	443784128	sfx_ambiance_car02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_car02_10C4C929.wem	443784128.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\cars\sfx_ambiance_car02	
	499910848	Pizz	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V6_Pizzicato Strings_D79FB2B7.wem	499910848.wem	\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Moderate\Moderate_Pizz\Pizz	
	503106551	sfx_crowd_restaurant_loop01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_crowd_restaurant_loop01_D79FB2B7.wem	503106551.wem	\Actor-Mixer Hierarchy\Default Work Unit\crowd\sfx_crowd_restaurant_loop01	
	509835209	Pizz	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V3_Pizzicato Strings_D79FB2B7.wem	509835209.wem	\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Moderate\Moderate_Pizz\Pizz	
	636828644	sfx_ambiance_car03	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_car03_10C4C929.wem	636828644.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\cars\sfx_ambiance_car03	
	814622815	Pizz	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\V4_Pizzicato Strings_D79FB2B7.wem	814622815.wem	\Interactive Music Hierarchy\Default Work Unit\MusicSwitch\Busyness\Moderate\Moderate_Pizz\Pizz	
	874954210	sfx_crowd_queue_loop01	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_crowd_queue_loop01_D79FB2B7.wem	874954210.wem	\Actor-Mixer Hierarchy\Default Work Unit\crowd\sfx_crowd_queue_loop01	
	902952998	sfx_ambiance_bird06	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_bird06_10C4C929.wem	902952998.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\other\sfx_ambiance_bird06	
	970327853	sfx_ambiance_bird07	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_bird07_10C4C929.wem	970327853.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\other\sfx_ambiance_bird07	
	1033227381	sfx_ambiance_bird03	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_bird03_10C4C929.wem	1033227381.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\other\sfx_ambiance_bird03	
	1057318742	sfx_ambiance_pigeon02	C:\Users\antti\Documents\Unity Projects\FrontierProject\FrontierProject_WwiseProject\.cache\Windows\SFX\sfx_ambiance_pigeon02_10C4C929.wem	1057318742.wem	\Actor-Mixer Hierarchy\Default Work Unit\ambiance\birds\pigeon\sfx_ambiance_pigeon02	

